pret,descriere_zona,an_constructie,compartimentare,confort,etaj,nr_balcoane,nr_bucatarii,nr_bai,nr_camere,nr_garaje,nr_locuri_parcare,regim_inaltime,str_rezistenta,supraf_utila,tip_imobil,zona,lat,long
160400,"Bucuresti, Sector 2, zona Decebal",2020.0,decomandat,lux,Etaj 1,2,2.0,2.0,4.0,0.0,,S+P+6E,beton,98.0,bloc de apartamente,"Decebal, Bucuresti, Romania",44.428959000000006,26.13356
167000,"Bucuresti, zona Decebal",2018.0,decomandat,1,Etaj 2,1,1.0,2.0,3.0,0.0,,P+6E,beton,95.61,bloc de apartamente,"Decebal, Bucuresti, Romania",44.428959000000006,26.13356
130000,"Bucuresti, zona Decebal   610 m (8 minute)",2009.0,semidecomandat,lux,Etaj 6,0,,1.0,3.0,0.0,,D+P+8E,,67.0,bloc de apartamente,"Decebal, Bucuresti, Romania",44.428959000000006,26.13356
149000,"Bucuresti, Sector 3, zona Decebal   90 m (1 minut)",1990.0,decomandat,1,Etaj 3,2,1.0,1.0,3.0,0.0,1.0,P+9E,beton,77.0,bloc de apartamente,"Decebal, Bucuresti, Romania",44.428959000000006,26.13356
49137,"Bucuresti, Sector 2, zona Decebal",2021.0,semidecomandat,1,Etaj 4,1,1.0,1.0,1.0,0.0,,S+P+5E,beton,30.52,bloc de apartamente,"Decebal, Bucuresti, Romania",44.428959000000006,26.13356
138000,"Bucuresti, Sector 3, zona Decebal",1987.0,decomandat,1,Etaj 2,2,1.0,2.0,3.0,0.0,,P+4E,beton,87.0,bloc de apartamente,"Decebal, Bucuresti, Romania",44.428959000000006,26.13356
125000,"Bucuresti, Sector 3, zona Decebal   640 m (8 minute)",1995.0,decomandat,1,Etaj 4,2,1.0,1.0,2.0,0.0,,P+7E,beton,68.0,bloc de apartamente,"Decebal, Bucuresti, Romania",44.428959000000006,26.13356
95500,"Bucuresti, Sector 3, zona Decebal   580 m (7 minute)",2019.0,decomandat,lux,Etaj 4,1,1.0,1.0,2.0,0.0,,P+7E,beton,59.0,bloc de apartamente,"Decebal, Bucuresti, Romania",44.428959000000006,26.13356
148900,"Bucuresti, zona Decebal   540 m (7 minute)",1995.0,decomandat,1,Etaj 6,1,1.0,1.0,3.0,0.0,,P+8E,beton,80.0,bloc de apartamente,"Decebal, Bucuresti, Romania",44.428959000000006,26.13356
97000,"Bucuresti, Sector 3, zona Decebal   640 m (8 minute)",2019.0,decomandat,1,Etaj 2,1,1.0,1.0,2.0,0.0,,S+P+9E,beton,60.0,bloc de apartamente,"Decebal, Bucuresti, Romania",44.428959000000006,26.13356
97000,"Bucuresti, Sector 3, zona Decebal",2019.0,decomandat,lux,Parter,1,1.0,1.0,2.0,0.0,,P+5E,beton,57.0,bloc de apartamente,"Decebal, Bucuresti, Romania",44.428959000000006,26.13356
149900,"Bucuresti, Sector 3, zona Decebal   780 m (10 minute)",2008.0,decomandat,1,Etaj 2,1,1.0,2.0,3.0,1.0,1.0,P+7E,beton,72.0,bloc de apartamente,"Decebal, Bucuresti, Romania",44.428959000000006,26.13356
125000,"Bucuresti, Sector 3, zona Decebal   590 m (7 minute)",1993.0,decomandat,1,Etaj 4,2,1.0,1.0,2.0,0.0,1.0,S+P+7E+M,beton,70.0,bloc de apartamente,"Decebal, Bucuresti, Romania",44.428959000000006,26.13356
73000,"Bucuresti, Sector 3, zona Decebal   740 m (9 minute)",1987.0,semidecomandat,1,Etaj 4,1,1.0,1.0,2.0,0.0,,P+4E,beton,65.0,bloc de apartamente,"Decebal, Bucuresti, Romania",44.428959000000006,26.13356
158000,"Bucuresti, zona Decebal   110 m (1 minut)",1990.0,decomandat,1,Etaj 3,2,1.0,2.0,3.0,0.0,1.0,P+8E,beton,77.11,bloc de apartamente,"Decebal, Bucuresti, Romania",44.428959000000006,26.13356
138000,"Bucuresti, Sector 3, zona Decebal   610 m (8 minute)",1987.0,decomandat,1,Etaj 2,1,1.0,2.0,3.0,0.0,,P+4E,beton,87.0,bloc de apartamente,"Decebal, Bucuresti, Romania",44.428959000000006,26.13356
133500,"Bucuresti, Sector 3, zona Decebal",2019.0,decomandat,lux,Etaj 1,1,1.0,2.0,3.0,0.0,,P+5E,beton,75.0,bloc de apartamente,"Decebal, Bucuresti, Romania",44.428959000000006,26.13356
155000,"Bucuresti, Sector 3, zona Decebal   590 m (7 minute)",2019.0,decomandat,1,Etaj 3,1,1.0,2.0,3.0,0.0,,D+P+3E,beton,94.0,bloc de apartamente,"Decebal, Bucuresti, Romania",44.428959000000006,26.13356
82950,"Bucuresti, Sector 3, zona Dristor   280 m (4 minute)",2020.0,decomandat,lux,Etaj 4,1,1.0,1.0,2.0,1.0,1.0,D+P+4E,beton,55.3,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
89800,"Bucuresti, Sector 3, zona Dristor   340 m (4 minute)",2019.0,decomandat,1,Etaj 3,1,1.0,1.0,2.0,0.0,,S+D+P+4E,beton,60.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
82950,"Bucuresti, Sector 3, zona Dristor   220 m (3 minute)",2020.0,decomandat,1,Etaj 2,1,1.0,1.0,2.0,0.0,,S+P+4E,beton,55.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
82950,"Bucuresti, Sector 3, zona Dristor   230 m (3 minute)",2019.0,decomandat,1,Etaj 1,1,1.0,1.0,2.0,0.0,,D+P+4E,beton,55.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
139900,"Bucuresti, zona Dristor",2008.0,decomandat,lux,Etaj 7,1,1.0,2.0,2.0,0.0,,D+P+11E,beton,85.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
139900,"Bucuresti, zona Dristor",2008.0,decomandat,lux,Etaj 7,1,1.0,2.0,2.0,0.0,,D+P+11E,beton,85.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
83150,"Bucuresti, Sector 4, zona Dristor",2020.0,decomandat,1,Etaj 2,1,1.0,1.0,2.0,0.0,,P+5E,beton,57.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
83175,"Bucuresti, Sector 3, zona Dristor   290 m (4 minute)",2020.0,decomandat,lux,Etaj 4,1,1.0,1.0,2.0,1.0,1.0,D+P+5E,beton,55.45,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
85050,"Bucuresti, Sector 3, zona Dristor   540 m (7 minute)",,decomandat,1,Parter,1,1.0,1.0,2.0,0.0,,S+P+4E,beton,52.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
125000,"Bucuresti, Sector 3, zona Dristor   480 m (6 minute)",2019.0,decomandat,1,Etaj 3,1,1.0,2.0,3.0,0.0,,P+6E,beton,92.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
125000,"Bucuresti, Sector 3, zona Dristor",2019.0,decomandat,1,Etaj 6,1,1.0,2.0,3.0,0.0,,P+6E,beton,97.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
125000,"Bucuresti, Sector 3, zona Dristor",2019.0,decomandat,1,Etaj 6,1,1.0,2.0,3.0,0.0,,P+6E,beton,97.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
125000,"Bucuresti, Sector 3, zona Dristor   480 m (6 minute)",2019.0,decomandat,1,Etaj 3,1,1.0,2.0,3.0,0.0,,P+6E,beton,92.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
71950,"Bucuresti, zona Dristor   450 m (6 minute)",1987.0,decomandat,1,Etaj 9,2,1.0,1.0,2.0,0.0,,P+9E,beton,58.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
71950,"Bucuresti, zona Dristor   450 m (6 minute)",1987.0,decomandat,1,Etaj 9,2,1.0,1.0,2.0,0.0,,P+9E,beton,58.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
71950,"Bucuresti, zona Dristor   450 m (6 minute)",1987.0,decomandat,1,Etaj 9,2,1.0,1.0,2.0,0.0,,P+9E,beton,58.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
100000,"Bucuresti, Sector 3, zona Dristor   540 m (7 minute)",2020.0,decomandat,1,Etaj 5,2,1.0,1.0,2.0,0.0,,S+P+5E,beton,55.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
141000,"Bucuresti, Sector 3, zona Dristor   400 m (5 minute)",2018.0,decomandat,lux,Etaj 2,1,1.0,2.0,3.0,0.0,,D+P+5E,beton,93.9,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
70500,"Bucuresti, Sector 3, zona Dristor   250 m (3 minute)",1985.0,decomandat,1,Etaj 7,1,1.0,1.0,2.0,0.0,,S+P+8E,beton,52.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
87375,"Bucuresti, Sector 3, zona Dristor   290 m (4 minute)",2020.0,decomandat,lux,Etaj 4,1,1.0,1.0,2.0,1.0,1.0,D+P+4E,beton,58.25,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
141000,"Bucuresti, Sector 3, zona Dristor   400 m (5 minute)",2018.0,decomandat,lux,Etaj 2,1,1.0,2.0,3.0,0.0,,D+P+5E,beton,93.9,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
70500,"Bucuresti, Sector 3, zona Dristor   250 m (3 minute)",1985.0,decomandat,1,Etaj 7,1,1.0,1.0,2.0,0.0,,S+P+8E,beton,52.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
75684,"Bucuresti, Sector 2, zona Dristor",2021.0,semidecomandat,1,Etaj 1,1,1.0,1.0,2.0,0.0,,S+P+5E,beton,48.22,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
65000,"Bucuresti, zona Dristor",1982.0,decomandat,2,Etaj 5,1,1.0,1.0,2.0,0.0,,P+10E,caramida,45.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
75000,"Bucuresti, zona Dristor",1983.0,decomandat,1,Etaj 5,1,1.0,1.0,2.0,0.0,,P+10E,beton,57.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
83000,"Bucuresti, Sector 3, zona Dristor   560 m (7 minute)",2020.0,decomandat,1,Etaj 3,1,1.0,1.0,2.0,0.0,,D+P+5E,beton,55.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
86000,"Bucuresti, Sector 3, zona Dristor   160 m (2 minute)",2019.0,decomandat,lux,Etaj 2,1,1.0,1.0,2.0,0.0,,P+5E,beton,60.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
349000,"Bucuresti, zona Dristor   270 m (3 minute)",2009.0,decomandat,lux,,0,,3.0,5.0,0.0,,P+12E,,154.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
140001,"Bucuresti, zona Dristor",2013.0,semidecomandat,1,Etaj 4,2,1.0,2.0,4.0,0.0,1.0,P+4E+M,,127.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
126500,"Bucuresti, zona Dristor   660 m (8 minute)",1982.0,decomandat,1,Etaj 9,2,1.0,2.0,4.0,0.0,1.0,P+10E,beton,90.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
99500,"Bucuresti, zona Dristor   470 m (6 minute)",2019.0,decomandat,1,Etaj 1,1,1.0,1.0,2.0,0.0,,P+4E,beton,62.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
103000,"Bucuresti, zona Dristor   660 m (8 minute)",1984.0,semidecomandat,1,Parter,0,1.0,2.0,4.0,0.0,,P+8E,,77.33,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
76600,"Bucuresti, Sector 3, zona Dristor   580 m (7 minute)",2019.0,decomandat,1,Parter,1,1.0,1.0,2.0,0.0,,D+P+4E,beton,50.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
42000,"Bucuresti, zona Dristor   750 m (9 minute)",,decomandat,1,Parter,0,,,1.0,0.0,,P+4E,,33.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
70000,"Bucuresti, Sector 3, zona Dristor   370 m (5 minute)",1984.0,decomandat,1,Etaj 1,1,1.0,1.0,2.0,0.0,,P+8E,beton,54.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
94000,"Bucuresti, Sector 3, zona Dristor",2010.0,decomandat,1,Etaj 1,1,1.0,1.0,2.0,0.0,,P+4E,beton,56.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
83000,"Bucuresti, Sector 3, zona Dristor",2019.0,decomandat,lux,Etaj 2,1,1.0,1.0,2.0,0.0,,P+5E,beton,58.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
49137,"Bucuresti, Sector 2, zona Dristor",2021.0,semidecomandat,1,Etaj 4,1,1.0,1.0,1.0,0.0,,S+P+5E,beton,30.52,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
75000,"Bucuresti, Sector 3, zona Dristor   700 m (9 minute)",1985.0,decomandat,1,Etaj 1,1,1.0,1.0,2.0,0.0,,P+7E,,51.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
59000,"Bucuresti, zona Dristor   230 m (3 minute)",2018.0,semidecomandat,1,Parter,0,,1.0,1.0,0.0,,P+5E+M,,36.5,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
89000,"Bucuresti, Sector 3, zona Dristor",2010.0,decomandat,1,Etaj 1,1,1.0,1.0,2.0,0.0,,P+4E,caramida,56.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
48000,"Bucuresti, zona Dristor",1985.0,decomandat,1,Etaj 4,1,1.0,1.0,1.0,0.0,,P+10E,beton,30.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
71000,"Bucuresti, zona Dristor   470 m (6 minute)",,semidecomandat,1,Parter,0,,,2.0,0.0,,P+10E,,52.0,,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
82950,"Bucuresti, Sector 3, zona Dristor   360 m (5 minute)",2020.0,decomandat,1,Etaj 1,1,1.0,1.0,2.0,0.0,,D+P+4E,beton,55.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
82950,"Bucuresti, Sector 3, zona Dristor   360 m (5 minute)",2020.0,decomandat,1,Etaj 1,1,1.0,1.0,2.0,0.0,,D+P+4E,beton,55.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
68500,"Bucuresti, zona Dristor   360 m (5 minute)",,decomandat,1,Etaj 10,0,,1.0,2.0,0.0,,P+10E,,53.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
90000,"Bucuresti, zona Dristor   230 m (3 minute)",2018.0,semidecomandat,1,Etaj 5,0,,1.0,2.0,0.0,,P+5E+M,,44.79,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
44500,"Bucuresti, Sector 3, zona Dristor   270 m (3 minute)",1985.0,semidecomandat,1,Etaj 3,1,1.0,1.0,1.0,0.0,,S+P+10E,beton,30.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
74900,"Bucuresti, zona Dristor   710 m (9 minute)",1985.0,decomandat,1,Etaj 1,1,1.0,1.0,2.0,0.0,,P+8E,beton,54.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
148000,"Bucuresti, Sector 3, zona Dristor   270 m (3 minute)",2009.0,decomandat,lux,Etaj 10,0,,1.0,2.0,0.0,,P+12E,,78.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
83000,"Bucuresti, Sector 3, zona Dristor   100 m (1 minut)",1975.0,decomandat,1,Etaj 10,1,1.0,1.0,3.0,0.0,,P+10E,beton,76.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
102500,"Bucuresti, zona Dristor   540 m (7 minute)",1985.0,decomandat,1,Etaj 3,1,1.0,1.0,3.0,0.0,1.0,P+8E,beton,75.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
148000,"Bucuresti, zona Dristor",2009.0,decomandat,1,Etaj 10,0,1.0,1.0,2.0,0.0,1.0,P+11E,,78.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
144000,"Bucuresti, zona Dristor   370 m (5 minute)",2013.0,semidecomandat,1,Etaj 4,4,1.0,2.0,4.0,0.0,1.0,D+P+5E,caramida,120.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
67000,"Bucuresti, zona Dristor   200 m (3 minute)",1973.0,semidecomandat,1,Etaj 1,10,1.0,1.0,2.0,0.0,1.0,P+10E,beton,44.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
55000,"Bucuresti, Sector 3, zona Dristor",1968.0,semidecomandat,1,Etaj 9,1,1.0,1.0,2.0,0.0,,P+10E,beton,50.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
55000,"Bucuresti, Sector 3, zona Dristor",1972.0,semidecomandat,1,Etaj 6,1,1.0,1.0,2.0,0.0,,P+10E,beton,52.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
109000,"Bucuresti, zona Dristor   380 m (5 minute)",2009.0,decomandat,lux,Etaj 10,2,1.0,1.0,2.0,0.0,1.0,P+15E,altele,74.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
84500,"Bucuresti, zona Dristor   280 m (4 minute)",1978.0,decomandat,1,Etaj 8,1,1.0,1.0,3.0,0.0,1.0,P+10E,beton,70.0,bloc de apartamente,"Dristor, Bucuresti, Romania",44.43558,26.102220000000006
115000,"Bucuresti, zona Chitila (Bucurestii Noi)",2012.0,semidecomandat,1,Etaj 4,1,1.0,2.0,4.0,0.0,1.0,S+P+4E,beton,102.0,bloc de apartamente,"Bucurestii Noi, Bucuresti, Romania",44.48981,26.03557
39700,"Bucuresti, zona Bucurestii Noi",2020.0,decomandat,1,,0,1.0,1.0,1.0,0.0,1.0,D+P+9E,beton,37.09,bloc de apartamente,"Bucurestii Noi, Bucuresti, Romania",44.48981,26.03557
66400,"Bucuresti, Sector 1, zona Bucurestii Noi",2019.0,decomandat,lux,Etaj 4,0,1.0,1.0,2.0,0.0,,P+4E,beton,50.0,bloc de apartamente,"Bucurestii Noi, Bucuresti, Romania",44.48981,26.03557
72900,"Bucuresti, Sector 1, zona Bucurestii Noi",2019.0,decomandat,lux,Etaj 1,1,1.0,1.0,2.0,0.0,,P+4E,beton,58.85,bloc de apartamente,"Bucurestii Noi, Bucuresti, Romania",44.48981,26.03557
93400,"Bucuresti, Sector 1, zona Bucurestii Noi",2019.0,decomandat,lux,Etaj 1,1,1.0,2.0,3.0,0.0,,P+4E,beton,78.14,bloc de apartamente,"Bucurestii Noi, Bucuresti, Romania",44.48981,26.03557
104900,"Bucuresti, zona Bucurestii Noi   580 m (7 minute)",2018.0,decomandat,,Etaj 1,4,1.0,2.0,3.0,0.0,,S+P+2E+M,,84.0,bloc de apartamente,"Bucurestii Noi, Bucuresti, Romania",44.48981,26.03557
123998,"Bucuresti, zona Bucurestii Noi   440 m (6 minute)",2019.0,decomandat,lux,Etaj 2,0,,2.0,3.0,0.0,,P+3E,,100.0,bloc de apartamente,"Bucurestii Noi, Bucuresti, Romania",44.48981,26.03557
87900,"Bucuresti, Sector 1, zona Bucurestii Noi",2019.0,decomandat,lux,Etaj 4,1,1.0,2.0,3.0,0.0,,P+4E,beton,70.0,bloc de apartamente,"Bucurestii Noi, Bucuresti, Romania",44.48981,26.03557
107998,"Bucuresti, Sector 1, zona Jiului (Bucurestii Noi)   230 m (3 minute)",2019.0,semidecomandat,lux,Etaj 2,0,1.0,2.0,3.0,0.0,,P+3E+M,beton,77.0,bloc de apartamente,"Bucurestii Noi, Bucuresti, Romania",44.48981,26.03557
73900,"Bucuresti, Sector 1, zona Straulesti (Bucurestii Noi)",,decomandat,lux,Etaj 1,1,1.0,1.0,2.0,0.0,,P+4E,beton,59.67,bloc de apartamente,"Bucurestii Noi, Bucuresti, Romania",44.48981,26.03557
61500,"Bucuresti, Sector 1, zona Bucurestii Noi",2019.0,semidecomandat,1,Etaj 10,1,1.0,1.0,1.0,0.0,,P+11E,beton,40.05,bloc de apartamente,"Bucurestii Noi, Bucuresti, Romania",44.48981,26.03557
71500,"Bucuresti, Sector 1, zona Bucurestii Noi",2019.0,semidecomandat,1,Etaj 11,1,1.0,1.0,2.0,0.0,,P+11E,beton,50.55,bloc de apartamente,"Bucurestii Noi, Bucuresti, Romania",44.48981,26.03557
74500,"Bucuresti, Sector 1, zona Bucurestii Noi",2019.0,semidecomandat,1,Etaj 5,1,1.0,1.0,2.0,0.0,,P+11E,beton,50.55,bloc de apartamente,"Bucurestii Noi, Bucuresti, Romania",44.48981,26.03557
62000,"Bucuresti, Sector 1, zona Bucurestii Noi",2019.0,semidecomandat,1,Etaj 5,1,1.0,1.0,1.0,0.0,,P+11E,beton,40.05,bloc de apartamente,"Bucurestii Noi, Bucuresti, Romania",44.48981,26.03557
61500,"Bucuresti, Sector 1, zona Bucurestii Noi",2019.0,semidecomandat,1,Etaj 10,1,1.0,1.0,1.0,0.0,,P+11E,beton,40.05,bloc de apartamente,"Bucurestii Noi, Bucuresti, Romania",44.48981,26.03557
71500,"Bucuresti, Sector 1, zona Bucurestii Noi",2019.0,semidecomandat,1,Etaj 11,1,1.0,1.0,2.0,0.0,,P+11E,beton,50.55,bloc de apartamente,"Bucurestii Noi, Bucuresti, Romania",44.48981,26.03557
74500,"Bucuresti, Sector 1, zona Bucurestii Noi",2019.0,semidecomandat,1,Etaj 5,1,1.0,1.0,2.0,0.0,,P+11E,beton,50.55,bloc de apartamente,"Bucurestii Noi, Bucuresti, Romania",44.48981,26.03557
105000,"Bucuresti, Sector 1, zona Bucurestii Noi",2019.0,decomandat,lux,Etaj 1,2,1.0,2.0,3.0,0.0,,S+P+3E+M,beton,71.0,bloc de apartamente,"Bucurestii Noi, Bucuresti, Romania",44.48981,26.03557
103000,"Bucuresti, Sector 1, zona Bucurestii Noi",2018.0,semidecomandat,1,Etaj 1,0,1.0,2.0,3.0,0.0,,P+2E+M,beton,76.6,bloc de apartamente,"Bucurestii Noi, Bucuresti, Romania",44.48981,26.03557
62000,"Bucuresti, Sector 1, zona Bucurestii Noi",2019.0,semidecomandat,1,Etaj 6,1,1.0,1.0,1.0,0.0,,P+11E,beton,40.05,bloc de apartamente,"Bucurestii Noi, Bucuresti, Romania",44.48981,26.03557
84500,"Bucuresti, Sector 1, zona Bucurestii Noi",2019.0,semidecomandat,1,Parter,1,1.0,1.0,2.0,0.0,,P+11E,beton,50.75,bloc de apartamente,"Bucurestii Noi, Bucuresti, Romania",44.48981,26.03557
62000,"Bucuresti, Sector 1, zona Bucurestii Noi",2019.0,semidecomandat,1,Etaj 6,1,1.0,1.0,1.0,0.0,,P+11E,beton,40.05,bloc de apartamente,"Bucurestii Noi, Bucuresti, Romania",44.48981,26.03557
103000,"Bucuresti, Sector 1, zona Bucurestii Noi",2018.0,semidecomandat,1,Etaj 1,0,1.0,2.0,3.0,0.0,,P+2E+M,beton,76.6,bloc de apartamente,"Bucurestii Noi, Bucuresti, Romania",44.48981,26.03557
84500,"Bucuresti, Sector 1, zona Bucurestii Noi",2019.0,semidecomandat,1,Parter,1,1.0,1.0,2.0,0.0,,P+11E,beton,50.75,bloc de apartamente,"Bucurestii Noi, Bucuresti, Romania",44.48981,26.03557
79000,"Bucuresti, Sector 1, zona Bucurestii Noi",2019.0,decomandat,lux,Etaj 2,1,1.0,1.0,3.0,0.0,1.0,S+P+4E,beton,62.0,bloc de apartamente,"Bucurestii Noi, Bucuresti, Romania",44.48981,26.03557
115000,"Bucuresti, Sector 1, zona Bucurestii Noi   320 m (4 minute)",2019.0,decomandat,1,,2,1.0,2.0,3.0,0.0,,D+P+2E+M,beton,110.0,bloc de apartamente,"Bucurestii Noi, Bucuresti, Romania",44.48981,26.03557
87987,"Bucuresti, Sector 1, zona Damaroaia (Bucurestii Noi)   680 m (9 minute)",2019.0,decomandat,lux,Etaj 1,2,1.0,1.0,2.0,0.0,,P+3E,beton,60.0,bloc de apartamente,"Bucurestii Noi, Bucuresti, Romania",44.48981,26.03557
64000,"Bucuresti, Sector 1, zona Pajura (Bucurestii Noi)",,semidecomandat,1,Etaj 3,1,,1.0,2.0,0.0,,P+4E,,52.0,bloc de apartamente,"Bucurestii Noi, Bucuresti, Romania",44.48981,26.03557
126000,"Bucuresti, zona Chitila (Bucurestii Noi)   800 m (10 minute)",2016.0,decomandat,1,Etaj 3,0,,,3.0,0.0,,P+3E,,110.0,bloc de apartamente,"Bucurestii Noi, Bucuresti, Romania",44.48981,26.03557
87500,"Bucuresti, Sector 1, zona Pajura (Bucurestii Noi)   140 m (2 minute)",2008.0,semidecomandat,1,Parter,0,1.0,1.0,2.0,0.0,,P+6E,beton,58.12,bloc de apartamente,"Bucurestii Noi, Bucuresti, Romania",44.48981,26.03557
105900,"Bucuresti, zona Bucurestii Noi   310 m (4 minute)",2015.0,semidecomandat,1,Parter,0,1.0,2.0,4.0,0.0,,P+3E,caramida,103.0,bloc de apartamente,"Bucurestii Noi, Bucuresti, Romania",44.48981,26.03557
105900,"Bucuresti, zona Bucurestii Noi   310 m (4 minute)",2015.0,semidecomandat,1,Parter,0,1.0,2.0,4.0,0.0,,P+3E,caramida,103.0,bloc de apartamente,"Bucurestii Noi, Bucuresti, Romania",44.48981,26.03557
87500,"Bucuresti, Sector 1, zona Pajura (Bucurestii Noi)   140 m (2 minute)",2008.0,semidecomandat,1,Parter,0,1.0,1.0,2.0,0.0,,P+6E,beton,58.12,bloc de apartamente,"Bucurestii Noi, Bucuresti, Romania",44.48981,26.03557
87500,"Bucuresti, Sector 1, zona Pajura (Bucurestii Noi)   140 m (2 minute)",2008.0,semidecomandat,1,Parter,0,1.0,1.0,2.0,0.0,,P+6E,beton,58.12,bloc de apartamente,"Bucurestii Noi, Bucuresti, Romania",44.48981,26.03557
60000,"Bucuresti, zona Bucurestii Noi   470 m (6 minute)",1968.0,semidecomandat,1,Etaj 10,1,1.0,1.0,2.0,0.0,,P+10E,,55.0,bloc de apartamente,"Bucurestii Noi, Bucuresti, Romania",44.48981,26.03557
130000,"Bucuresti, Sector 1, zona Damaroaia (Bucurestii Noi)",2020.0,semidecomandat,lux,Etaj 2,2,1.0,1.0,3.0,0.0,,P+3E,beton,81.0,bloc de apartamente,"Bucurestii Noi, Bucuresti, Romania",44.48981,26.03557
59997,"Bucuresti, Sector 1, zona Bucurestii Noi   420 m (5 minute)",2019.0,decomandat,lux,Etaj 1,1,1.0,1.0,1.0,1.0,10.0,P+3E,beton,47.0,bloc de apartamente,"Bucurestii Noi, Bucuresti, Romania",44.48981,26.03557
76900,"Bucuresti, zona Bucurestii Noi",2013.0,semidecomandat,1,Etaj 2,1,1.0,1.0,2.0,0.0,,P+3E,altele,55.0,bloc de apartamente,"Bucurestii Noi, Bucuresti, Romania",44.48981,26.03557
